,AcresBurned,ArchiveYear,CrewsInvolved,Dozers,Engines,Fatalities,Featured,Final,Helicopters,Injuries,Latitude,Longitude,MajorIncident,Name,PersonnelInvolved,Started,UniqueId,Updated,Duration
671,2269.0,2017,4.0,,10.0,,False,True,,4.0,38.49521,-122.0251,True,Winters Fire,123.0,2017-07-06 12:41:00+00:00,a7509e35-3083-4306-bcce-ebf6d101b62a,2018-01-09 11:45:00+00:00,4487.066666666667
672,2207.0,2017,,,,,False,True,,,39.013870000000004,-122.64543,True,Sulphur Fire (Mendocino Lake Complex),,2017-10-08 23:59:00+00:00,0f32c2db-7d28-4cf6-85b8-44b53899c8eb,2018-02-09 09:29:00+00:00,2961.5
673,2056.0,2017,,,,,False,True,,,32.65597,-116.80527,True,Gate Fire,665.0,2017-05-20 23:19:00+00:00,c4d0a25f-02f6-4877-a944-8f5d50bf2335,2018-01-09 10:06:00+00:00,5602.783333333334
675,1816.0,2017,,,,,False,True,,,35.86949,-120.57893999999999,False,Parkfield Fire,,2017-07-08 18:30:00+00:00,a21faf4f-3628-4e24-ac64-8471d9d12560,2018-01-09 11:50:00+00:00,4433.333333333333
676,1816.0,2017,,,,,False,True,,,35.86949,-120.57893999999999,False,Parkfield Fire,,2017-07-08 18:30:00+00:00,a21faf4f-3628-4e24-ac64-8471d9d12560,2018-01-09 11:50:00+00:00,4433.333333333333
677,1800.0,2017,,,,,False,True,,,36.96655,-120.89261,False,Wright Fire,,2017-05-12 15:30:00+00:00,63a81990-8521-409d-9c22-92d1c33e0353,2018-01-09 09:56:00+00:00,5802.433333333333
678,1749.0,2017,,,,,False,True,,,38.12,-119.941,False,Creek Fire,,2017-09-03 16:23:00+00:00,7f33fd28-9a93-438b-84ca-0e57e7c441f4,2018-01-09 12:50:00+00:00,3068.45
679,1660.0,2017,,,,,False,True,,,38.14242,-122.47301000000002,False,37 Fire,,2017-10-09 14:00:00+00:00,fe6e94d7-7b47-4992-9a52-787e1fad8171,2018-01-09 13:34:00+00:00,2207.5666666666666
680,1649.0,2017,17.0,10.0,35.0,,False,True,1.0,,35.959109999999995,-120.55578999999999,True,Park Fire,727.0,2017-07-17 13:15:00+00:00,f44aec62-5d1d-422f-9ff9-dbef80e4e27f,2018-01-09 11:58:00+00:00,4222.716666666666
681,1626.0,2017,,,,,False,True,,,35.59904,-119.08312,False,Quail Fire,,2017-07-06 12:29:00+00:00,ea019efb-52d2-4f08-8d04-20b680e2361b,2018-01-09 11:45:00+00:00,4487.266666666666
682,1598.0,2017,,,,,False,True,,,35.4025,-120.4992,True,Hill Fire,,2017-06-26 15:27:00+00:00,81b37451-57b5-4050-a54d-e9750f84a567,2018-01-09 11:08:00+00:00,4723.683333333333
683,1538.0,2017,,,,,False,True,,,36.269125,-120.620791,True,Derrick Fire,,2017-07-02 22:28:00+00:00,e3e75be1-8dea-4022-975b-34a0f25b57c0,2018-01-09 11:41:00+00:00,4573.216666666666
684,1522.0,2017,,,,,False,True,,,35.53456,-118.66733,False,Highway Fire,,2017-06-18 14:22:00+00:00,1b01181e-fbcb-4dc4-86ec-cfddc864cc34,2018-01-09 10:41:00+00:00,4916.316666666667
685,1503.0,2017,,,,,False,True,,,34.2976,-116.82600000000001,False,Holcomb Fire,,2017-06-19 15:05:00+00:00,b5dd68e2-ec95-47cd-a126-d5f6f0f2b49a,2018-01-09 11:00:00+00:00,4891.916666666667
686,1431.0,2017,,,3.0,,False,True,,,37.0825,-119.8011,True,Oakwood Fire,13.0,2017-06-10 13:19:00+00:00,d11a4f65-9523-40d8-989a-6603705e9638,2018-01-09 10:30:00+00:00,5109.183333333333
687,1350.0,2017,,,,,False,True,,,35.543,-118.654,False,Garden Fire,,2017-07-30 16:17:00+00:00,0f4499f5-846c-4791-994e-81df04fe691a,2018-01-09 12:14:00+00:00,3907.95
688,1350.0,2017,,,,,False,True,,,34.00566,-117.30693000000001,False,Opera Fire,,2017-04-30 15:23:00+00:00,c254df3f-a241-4983-a880-e12944a9f7b2,2018-01-09 09:53:00+00:00,6090.5
689,1319.0,2017,,,,,False,True,,,35.76,-118.406,False,Caldwell Fire,,2017-09-01 14:37:00+00:00,340e471a-a37e-47dd-90da-6c9f35b7eb3b,2018-01-09 12:50:00+00:00,3118.2166666666667
690,1286.0,2017,,,,,False,True,,,38.5181,-121.104,False,Latrobe Fire,,2017-07-26 14:45:00+00:00,8cf9e7dc-74b9-4b97-9a03-f523f3eff56f,2018-01-09 12:06:00+00:00,4005.35
691,1200.0,2017,,,,,False,True,,,35.382979999999996,-118.80123,False,Tarina Fire ,,2017-06-30 13:49:00+00:00,4ac3161f-79e7-494f-88e4-72a69ef1d96b,2018-01-09 11:16:00+00:00,4629.45
692,1088.0,2017,,,,,False,True,,,33.402411,-117.402445,False,Buffalo Fire,,2017-10-17 10:19:00+00:00,081c7307-b328-4b64-869a-dce8718bab11,2018-01-09 13:41:00+00:00,2019.3666666666666
693,1083.0,2017,,,,,False,True,,,34.94373,-119.44751000000001,False,Hudson Fire,,2017-07-18 11:45:00+00:00,27759042-9df3-4d57-951e-f5727bcf013f,2018-01-09 11:59:00+00:00,4200.233333333334
694,1044.0,2017,,,,,False,True,,,33.98212,-117.30819,True,Blaine Fire,,2017-08-13 16:10:00+00:00,c57ff6c2-e5df-48c5-831c-1dbad73df5ef,2018-01-09 12:38:00+00:00,3572.4666666666667
695,1035.0,2017,,,,,False,True,,,37.216159999999995,-119.48066999999999,True,Mission Fire,,2017-09-03 13:06:00+00:00,297d6516-ce4f-407d-93f8-9669dc6fd392,2018-01-09 13:18:00+00:00,3072.2
696,1020.0,2017,,,,,False,True,,,39.75371,-120.1397,False,Chilcoot Fire,,2017-08-06 15:32:00+00:00,d3213d2a-4b10-4eef-b8df-bdebc5cd948f,2018-01-09 12:20:00+00:00,3740.8
697,1000.0,2017,,,,,False,True,,,33.34988,-117.39818000000001,False,Range Fire,,2017-05-25 18:15:00+00:00,bd671dbd-dd3c-413e-b453-4002e382325d,2018-01-09 10:17:00+00:00,5488.033333333334
698,995.0,2017,14.0,1.0,15.0,,False,True,2.0,3.0,40.98352,-121.81623,True,Berry Fire,317.0,2017-09-12 06:58:00+00:00,4a015862-8ac1-4c91-aa4c-c9831630b75a,2018-01-09 13:21:00+00:00,2862.383333333333
699,976.0,2017,,,,,False,True,,,36.530836,-120.20659199999999,False,El Dorado Fire,,2017-04-28 15:40:00+00:00,17a7d561-bee7-454d-a0aa-ac450907f6fd,2018-01-09 09:52:00+00:00,6138.2
700,900.0,2017,,,,,False,True,,1.0,39.30125,-123.28825,True,Grade Fire,,2017-07-16 14:51:00+00:00,95cd2f17-1278-4cc9-90f4-000e4eba415a,2018-01-09 11:56:00+00:00,4245.083333333333
701,867.0,2017,,,,,False,True,,,39.1234,-121.32956999999999,False,Beale Fire,,2017-08-20 14:44:00+00:00,f31a117a-572a-4956-9797-ad08e3933bb7,2018-01-09 12:43:00+00:00,3405.983333333333
702,866.0,2017,,,,,False,True,,,33.602470000000004,-117.34192,False,Wildomar Fire,,2017-10-26 12:34:00+00:00,561d4f1b-0827-48a9-8034-e783d2761945,2018-01-09 13:45:00+00:00,1801.1833333333334
703,859.0,2017,,,,,False,True,,,39.888000000000005,-120.066,False,Poslin Fire,,2017-08-06 19:52:00+00:00,06664fe1-c56c-4a00-833c-f9f3f6d6d18f,2018-01-09 12:21:00+00:00,3736.483333333333
704,821.0,2017,,,,,False,True,,,39.245490000000004,-121.12791999999999,True,Lobo Fire (Wind Complex),,2017-10-09 00:01:00+00:00,29c37ab7-3af9-458f-b6d3-72023a8c1046,2019-10-25 14:25:47.933000+00:00,17918.413314722224
705,800.0,2017,,,,,False,True,,,34.55607,-118.60703000000001,False,Lake Fire,,2017-06-17 13:55:00+00:00,c982daaa-a785-4dfc-a366-1950974028af,2018-01-09 10:34:00+00:00,4940.65
706,775.0,2017,,,,,False,True,,,35.7908,-120.77485,False,Yankee Fire,,2017-08-11 16:06:00+00:00,e6308517-0b7c-4efb-9369-b9aa3fe3ad14,2018-01-09 12:36:00+00:00,3620.5
707,760.0,2017,,,,,False,True,,,34.37443,-118.49343,False,Placerita Fire,,2017-06-25 12:47:00+00:00,c940ef85-44ce-4684-bce3-7cbbf180cefb,2018-01-09 11:08:00+00:00,4750.35
708,747.0,2017,,,,,False,True,,,39.439721999999996,-120.027222,False,Farad Fire,,2017-07-10 13:02:00+00:00,61cc4072-7db6-4fd2-bc9a-652728780c67,2018-01-09 11:51:00+00:00,4390.816666666667
709,690.0,2017,,,,,False,True,,,37.905545000000004,-120.40813500000002,True,Jacksonville Fire,,2017-07-29 13:50:00+00:00,51e42770-97b4-4204-af57-8ab56992eb71,2018-01-09 12:09:00+00:00,3934.3166666666666
710,680.0,2017,,,1.0,,False,True,,,37.37397,-119.83556000000002,True,Peak Fire,8.0,2017-09-03 13:10:00+00:00,c7a0a280-17c9-409b-85f9-fdda301b6ede,2018-01-09 12:51:00+00:00,3071.6833333333334
711,670.0,2017,,,,,False,True,,,34.14575,-117.17813000000001,False,Mart Fire,,2017-06-27 15:22:00+00:00,a3159a43-d38c-4655-9acf-371bc9a6213b,2018-01-09 11:09:00+00:00,4699.783333333334
712,630.0,2017,1.0,,,,False,True,,,37.3762,-119.9646,True,Ben Fire,380.0,2017-06-28 15:49:00+00:00,d36387df-af2a-4b20-a94f-589fdccf67cd,2018-01-09 11:10:00+00:00,4675.35
713,562.0,2017,,,,,False,True,,,41.85763,-121.29581,False,Battle Fire,,2017-06-28 13:50:00+00:00,a0ba8679-406a-491b-a20b-bba55d63bc5b,2018-01-09 11:10:00+00:00,4677.333333333333
714,545.0,2017,,,,,False,True,,,33.950359999999996,-116.88066,True,Mias Fire,,2017-08-14 15:45:00+00:00,c3ad74dc-6842-463f-8808-05161a8ba570,2018-01-09 12:42:00+00:00,3548.95
715,530.0,2017,,,,,False,True,,,41.119890000000005,-120.74968,False,W-2 Fire,,2017-08-06 15:29:00+00:00,93fe220b-0458-4e26-827c-93883093681e,2018-01-09 12:20:00+00:00,3740.85
716,506.0,2017,,,,,False,True,,,35.4605,-118.85896000000001,False,Ming Fire,,2017-05-20 14:23:00+00:00,39967485-2cf1-4f0e-9cf1-ccfd25f6e2bf,2018-01-09 10:07:00+00:00,5611.733333333334
717,486.0,2017,,,,,False,True,,,33.3906,-117.32348,False,Deluz Fire,,2017-05-19 14:45:00+00:00,3d595f75-d59e-4453-b25c-48207b02f529,2018-01-09 10:06:00+00:00,5635.35
718,469.0,2017,,,,,False,True,,,41.3975,-122.8428,True,Fay Fire,,2017-07-05 11:05:00+00:00,b383e4bd-6815-4624-936c-be57715ce50e,2018-01-09 11:44:00+00:00,4512.65
719,460.0,2017,,,,,False,True,,,35.40357,-120.28036999999999,False,Red Fire,,2017-08-02 10:15:00+00:00,a1554868-0f98-41d4-9132-1f0bbf10b22c,2018-01-09 12:17:00+00:00,3842.0333333333333
720,460.0,2017,,,,,False,True,,,34.09773,-117.10566999999999,False,Bridge Fire,,2017-07-14 14:23:00+00:00,1348f32a-510f-4ad3-971f-b75b9cf9f0c0,2018-04-12 14:52:00+00:00,6528.483333333334
721,450.0,2017,,,,,False,True,,,36.616986,-120.36934699999999,False,Monterey Fire,,2017-06-11 17:15:00+00:00,a9d270c5-aacb-4dad-a34e-ab28a7192248,2018-01-09 10:30:00+00:00,5081.25
722,444.0,2017,,,,,False,True,,,34.67403,-120.4393,False,Rucker Fire,,2017-09-29 14:42:00+00:00,f839c34f-de3b-4e79-9b4f-e3502557d32b,2018-01-09 13:28:00+00:00,2446.766666666667
723,429.0,2017,,,,,False,True,,,37.14624,-120.01550900000001,False,Eastman Fire,,2017-09-18 16:04:00+00:00,32d7eab5-d948-4be0-af69-b233e311d2b9,2018-01-09 13:21:00+00:00,2709.2833333333333
724,426.0,2017,,,,,False,True,,,38.848,-120.287,False,Table Fire,,2017-10-13 13:16:00+00:00,2725461a-6ad1-43fd-8b83-5e219df4d558,2018-01-09 13:36:00+00:00,2112.3333333333335
725,422.0,2017,,,,,False,True,,,34.09454,-118.48178,True,Skirball Fire,,2017-12-06 06:31:00+00:00,2aad53ef-d6c3-43dc-92e6-b2f9881ff161,2018-01-23 08:11:00+00:00,1153.6666666666667
726,416.0,2017,,,,,False,True,,,36.22265,-119.06598000000001,False,Elephant Fire,,2017-07-20 19:16:00+00:00,0d93e84b-8460-4d5d-946c-630ade76747d,2018-01-09 12:02:00+00:00,4144.766666666666
727,410.0,2017,,,,,False,True,,,41.72163,-121.30451000000001,False,Dode Fire,,2017-07-13 15:23:00+00:00,f09f75ff-d9fe-4a25-89d0-75dc98d1fe30,2018-01-09 11:54:00+00:00,4316.516666666666
728,400.0,2017,,,,,False,True,,,32.84796,-116.85396000000001,True,Jennings Fire,,2017-07-11 13:45:00+00:00,04b54dc3-10a2-4fdf-bfa6-60a1fe2b0f7d,2018-01-09 11:52:00+00:00,4366.116666666667
729,400.0,2017,,,,,False,True,,,36.45491,-120.2445,False,Sonoma Fire,,2017-05-10 15:27:00+00:00,eca1021e-dfea-4dec-8470-c0eb7e4d479b,2018-01-09 09:55:00+00:00,5850.466666666666
730,392.0,2017,1.0,1.0,2.0,,False,True,,1.0,39.34292,-121.12003999999999,True,Pleasant Fire,48.0,2017-08-30 15:38:00+00:00,f571f91e-bc07-450c-8822-3ecc61a27863,2018-01-09 12:48:00+00:00,3165.1666666666665
731,391.0,2017,,,,,False,True,,1.0,37.18356,-122.07011999999999,True,Bear Fire,10.0,2017-10-16 22:30:00+00:00,b3627eac-9f2f-482a-81a6-681e60b5b24a,2018-01-09 13:41:00+00:00,2031.1833333333334
732,380.0,2017,,,,,False,True,,,41.167159999999996,-120.58341999999999,False,West Fire,,2017-04-03 16:00:00+00:00,31b0e75c-b0e2-4796-b8a7-efc49e4c59a5,2018-01-09 09:40:00+00:00,6737.666666666667
733,370.0,2017,,,,,False,True,,,38.46111,-119.48284,False,Chris Fire,,2017-11-13 11:28:00+00:00,23353f29-33d4-4a7b-b78e-66bc761a55c8,2018-01-09 13:46:00+00:00,1370.3
734,370.0,2017,,,,,False,True,,,38.02929,-122.25544,False,Willow Fire,,2017-07-08 15:26:00+00:00,2adaf964-e996-4e55-a616-ac42375ee156,2018-01-09 11:48:00+00:00,4436.366666666667
735,357.0,2017,,,,,False,True,,,36.27306,-120.65185,False,Creek Fire,,2017-06-23 16:00:00+00:00,0ed54526-1296-4863-ae40-613ee456899d,2018-01-09 11:01:00+00:00,4795.016666666666
736,340.0,2017,,,,,False,True,,,35.42433,-120.47322,True,Stone Fire,,2017-07-09 13:49:00+00:00,743b2276-742e-4d25-be9b-60364ca880f6,2018-01-09 11:51:00+00:00,4414.033333333334
737,339.0,2017,19.0,0.0,30.0,,False,True,1.0,4.0,36.458090000000006,-118.87676,True,Dinely Fire,435.0,2017-06-07 11:55:00+00:00,6802ed2f-5a5a-4a38-a236-e5a688639b6f,2018-01-09 10:28:00+00:00,5182.55
738,338.0,2017,,,,,False,True,,,34.92907,-118.9267,True,Rose Fire,,2017-08-10 14:32:00+00:00,09e74687-85e7-488f-a5c8-8a11f75ab7d8,2018-01-09 12:31:00+00:00,3645.983333333333
739,325.0,2017,,,,,False,True,,,34.084920000000004,-117.03826000000001,True,Bryant Fire,,2017-08-03 15:35:00+00:00,093bdb67-4c14-402d-a034-3714b7125c49,2018-01-09 12:18:00+00:00,3812.7166666666667
740,319.0,2017,,,,,False,True,,,41.478,-123.506,False,Marble Fire,,2017-07-19 14:00:00+00:00,be5275b7-1472-4423-a9c8-0f2491179150,2018-01-09 12:01:00+00:00,4174.016666666666
741,300.0,2017,,,,,False,True,,,33.59257,-117.14979,False,Liberty Fire,,2017-12-07 13:14:00+00:00,e1a8e4f1-ba7c-431a-a8c4-069fa3d3d36c,2018-01-09 13:47:00+00:00,792.55
742,288.0,2017,,,,,False,True,,,35.41283,-118.84466,False,Bravo Fire,,2017-05-15 14:05:00+00:00,0fc2a05e-689f-4c7c-b2b4-a987840b4f2c,2018-01-09 09:58:00+00:00,5731.883333333333
743,260.0,2017,,,,,False,True,,,34.16564,-117.33333999999999,False,Little Mountain Fire,,2017-12-05 13:35:00+00:00,eb87224a-f7da-4432-84ca-03a706ee3bac,2018-01-09 13:47:00+00:00,840.2
744,255.0,2017,,,,,False,True,,,33.34659,-116.66107,False,Lost Fire,,2017-07-22 15:00:00+00:00,918e4e6c-7814-42ed-9cd5-aa11d29367da,2018-04-12 14:52:00+00:00,6335.866666666667
745,245.0,2017,,,,,False,True,,,35.122690000000006,-120.39386999999999,True,Huasna Fire,,2017-09-20 13:41:00+00:00,c64e288e-d258-45e0-8357-b7a7289c0b92,2018-01-09 13:23:00+00:00,2663.7
746,237.0,2017,,,,,False,True,,,36.24653,-120.31598000000001,False,Murphy Fire,,2017-09-19 19:47:00+00:00,a8567989-a0c5-4c31-9012-82f99d76129f,2018-01-09 13:23:00+00:00,2681.6
747,236.0,2017,,,,,False,True,,,38.538332000000004,-121.039267,False,Largo Fire,,2017-07-30 01:45:00+00:00,fd0a69a3-91d5-422b-bab4-dc6a4b0de134,2018-01-09 12:14:00+00:00,3922.483333333333
748,231.0,2017,,,,,False,True,,,37.87808,-121.78676999999999,False,Deer Complex,,2017-07-08 02:20:00+00:00,248bba19-4fdf-4285-a210-1334454ad80a,2018-01-09 11:48:00+00:00,4449.466666666666
749,225.0,2017,23.0,,41.0,,False,True,,,37.4591,-119.921,True,Spring Fire,498.0,2017-07-02 13:36:00+00:00,3980fbbb-d17b-4deb-83a4-9af2290b5272,2018-01-09 11:17:00+00:00,4581.683333333333
750,225.0,2017,,,,,False,True,,,35.34541,-120.76463999999999,False,Camp Fire,,2017-05-18 08:48:00+00:00,048c085b-3162-4906-beef-7aa2ba1b868d,2018-01-09 10:03:00+00:00,5665.25
751,225.0,2017,,,,,False,True,,,35.21177,-119.87525,False,Arrow Fire,,2017-05-15 13:58:00+00:00,5b3329f4-1e37-4b5a-9ed6-6f8d74f495c3,2018-01-09 09:57:00+00:00,5731.983333333334
752,206.0,2017,,,,,False,True,,,35.598040000000005,-118.47939,False,Bodfish Fire,,2017-06-10 12:17:00+00:00,2ef06870-3602-4f1a-878d-962f7259ad46,2018-01-09 10:29:00+00:00,5110.2
753,205.0,2017,,,,,False,True,,,33.853229999999996,-117.48195,False,Eagle Fire,,2017-07-04 16:55:00+00:00,60770d23-70db-46f1-a19a-a23eaa409125,2018-01-09 11:44:00+00:00,4530.816666666667
754,200.0,2017,,,,,False,True,,,39.44543,-122.85193999999998,False,Skeleton Fire,,2017-09-12 14:36:00+00:00,089f95f8-8834-4cc6-87c7-15cb1aeca7b8,2018-01-09 13:20:00+00:00,2854.733333333333
755,200.0,2017,,,,,False,True,,,37.725429999999996,-121.90516000000001,False,Range Fire,,2017-08-22 14:00:00+00:00,89b5d4db-ce4e-43b9-8618-f89088d35ee1,2018-01-09 12:44:00+00:00,3358.733333333333
756,200.0,2017,,,,,False,True,,,32.65003,-116.42907,True,Eclipse Fire,,2017-08-21 14:00:00+00:00,2f1b8cff-f7d6-4459-866b-7c84bd531dcc,2018-01-09 12:43:00+00:00,3382.7166666666667
757,200.0,2017,,,,,False,True,,,33.689091999999995,-117.396404,False,Rose Fire,,2017-07-31 14:22:00+00:00,3dcf54bc-89f5-41b3-b797-5dcdf0e629e8,2018-01-09 12:15:00+00:00,3885.883333333333
758,194.0,2017,,,,,False,True,,,40.02261,-121.91425,False,Tehama Fire,,2017-10-26 20:00:00+00:00,09425074-8348-4fbc-b95d-4939750f9345,2018-01-09 13:46:00+00:00,1793.7666666666667
759,190.0,2017,,,,,False,True,,,34.9465,-119.8036,False,Wasioja Fire,,2017-05-20 17:54:00+00:00,06b43461-94d0-4379-a1d6-fd26ba93ceea,2018-01-09 10:07:00+00:00,5608.216666666666
760,186.0,2017,,,,,False,True,,,39.9864,-120.89746000000001,False,Toll Fire,,2017-08-20 16:26:00+00:00,3becdf3e-b110-41ab-86ce-645e041d296f,2018-01-09 12:43:00+00:00,3404.2833333333333
761,186.0,2017,,,,,False,True,,,36.704679,-120.405077,False,Wild Fire,,2017-06-11 10:46:00+00:00,a8e4aa40-5e2a-4fd8-a858-d673576cda73,2018-01-09 10:30:00+00:00,5087.733333333334
762,184.0,2017,,,,,False,True,,,35.3091,-118.70100000000001,False,Rolling Fire,,2017-10-15 17:11:00+00:00,733028fc-bf0a-4737-878b-78a29c9ee2ee,2018-04-03 10:46:00+00:00,4073.5833333333335
763,183.0,2017,,,,,False,True,,,35.19008,-118.76151999999999,False,Quarry Fire,,2017-10-12 10:42:00+00:00,ec27a3bd-959b-48f3-872e-2c87047dbae2,2018-01-09 13:36:00+00:00,2138.9
764,180.0,2017,,,,,False,True,,,40.471059999999994,-122.43608,True,Laverne Fire,,2017-07-18 12:39:00+00:00,3c61a039-cf71-40da-89e9-bcc5a62e2c1a,2018-01-09 12:01:00+00:00,4199.366666666667
765,170.0,2017,,,,,False,True,,,34.412040000000005,-117.03031000000001,True,High Fire,,2017-07-23 15:53:00+00:00,1d8a8aaf-f294-46e1-8224-6ea3e8c39634,2018-01-09 12:04:00+00:00,4076.1833333333334
766,168.0,2017,,,,,False,True,,,33.87679,-117.00258000000001,False,Hills Fire,,2017-08-19 16:31:00+00:00,a1b6ff5e-0533-408c-b02a-3061f60fb263,2018-01-09 12:43:00+00:00,3428.2
767,168.0,2017,,,,,False,True,,,39.711009999999995,-120.02325,False,Evans Fire,,2017-06-19 21:41:00+00:00,5882937b-ffce-43af-9e0a-00dcddde214a,2018-01-09 11:00:00+00:00,4885.316666666667
768,166.0,2017,,,,,False,True,,,39.37192,-121.53865,False,Honcut Fire,,2017-07-10 14:45:00+00:00,79fd7b45-381a-4819-9dc7-f80a98010809,2018-01-09 11:52:00+00:00,4389.116666666667
769,157.0,2017,,,,,False,True,,,40.80968,-120.48641,False,Peg Fire,,2017-08-26 12:35:00+00:00,bfc6b8e4-8021-44ca-8f92-58c724682ba1,2018-01-09 12:44:00+00:00,3264.15
770,157.0,2017,,,,,False,True,,,37.127590000000005,-120.0193,False,26 Fire,,2017-06-07 21:00:00+00:00,f62bd692-7aae-4e46-8284-239150acced0,2018-01-09 10:28:00+00:00,5173.466666666666
771,155.0,2017,,,,,False,True,,,37.63358,-121.49925,False,Corral Fire,,2017-09-19 14:05:00+00:00,19ada70e-4932-449c-8483-d65685995487,2018-04-05 10:48:00+00:00,4748.716666666666
772,155.0,2017,,,,,False,True,,,41.9808,-121.9741,False,Hill Fire,,2017-07-29 16:33:00+00:00,e9862c12-da9f-4205-9993-91a3b1437de4,2018-01-09 12:12:00+00:00,3931.65
773,153.0,2017,,,,,False,True,,,33.98639,-117.21314,False,Smiley Fire,,2017-06-18 15:10:00+00:00,54bad310-3a96-4019-b64d-61d00c559e6c,2018-01-09 10:46:00+00:00,4915.6
774,150.0,2017,,,,,False,True,,,39.746790000000004,-121.67261,True,Honey Fire,13.0,2017-10-09 15:05:00+00:00,579d5d2a-0e51-4058-92c7-37abd7fe4aad,2018-01-09 13:34:00+00:00,2206.483333333333
775,150.0,2017,,,,,False,True,,,35.7751,-120.23656000000001,True,Olive Fire,,2017-07-24 14:43:00+00:00,907cd7cd-cc26-4529-a9f8-cee1e1560086,2018-01-09 12:05:00+00:00,4053.366666666667
776,150.0,2017,,,,,False,True,,,35.6871,-120.3187,False,Lucy Fire,,2017-06-14 11:44:00+00:00,1c51deff-5b43-4f54-8acc-a682f830815a,2018-01-09 10:33:00+00:00,5014.816666666667
777,150.0,2017,,,,,False,True,,,36.90967,-119.79315,False,41 Fire,,2017-05-17 15:30:00+00:00,9a555129-982b-486f-a333-c96b3f9c4d2e,2018-01-09 10:01:00+00:00,5682.516666666666
778,150.0,2017,,,,,False,True,,,34.30104,-117.45646,False,Tower Fire,,2017-04-30 16:03:00+00:00,45699833-fa34-4eed-9520-8c8019426122,2018-01-09 09:53:00+00:00,6089.833333333333
779,148.0,2017,,,,,False,True,,,40.46836,-123.51619,False,River Fire,,2017-10-14 16:00:00+00:00,eb8b50ba-b6bc-4668-b3f1-dcdbfbe71b17,2018-01-09 13:36:00+00:00,2085.6
780,146.0,2017,,,,,False,True,,3.0,39.02482,-123.1362,True,Grape Fire,,2017-09-19 13:02:00+00:00,efa1dc61-85e3-4fb6-b6f6-04c3845d9ca6,2018-01-09 13:22:00+00:00,2688.3333333333335
781,143.0,2017,,,,,False,True,,,40.07613,-121.56858000000001,False,Soda Fire,,2017-09-28 14:46:00+00:00,01202971-a157-41f8-91cc-cf7c3b8f9473,2018-01-09 13:27:00+00:00,2470.6833333333334
782,140.0,2017,,,,,False,True,,,38.559707,-120.70013,True,Ranch Fire,,2017-07-26 13:58:00+00:00,2fd950a8-fadb-467c-ab59-88e7ea007738,2018-01-09 12:06:00+00:00,4006.133333333333
783,136.0,2017,,,,,False,True,,,38.5758,-120.915,True,French Fire,,2017-09-17 15:18:00+00:00,f7a51800-b219-428c-aef0-ee5fa5de4d64,2018-01-09 13:21:00+00:00,2734.05
784,135.0,2017,,,,,False,True,,,34.792882,-118.85194299999999,False,Gorman Fire,,2017-07-28 15:25:00+00:00,ce6fb2ba-9799-4b36-a64f-8bf02392d6ee,2018-01-09 12:07:00+00:00,3956.7
785,135.0,2017,10.0,,20.0,,False,True,1.0,2.0,35.8556,-118.74542,True,King Fire,212.0,2017-06-13 17:00:00+00:00,5f0c7697-7be3-49af-b98c-f5789e3ca6f9,2018-01-09 10:32:00+00:00,5033.533333333334
786,134.0,2017,,,,,False,True,,,39.69717,-121.75417,False,Skyway Fire,,2017-06-16 09:27:00+00:00,a2d42b3a-32a4-4b57-a8c2-91e5d046bbb6,2018-01-09 10:34:00+00:00,4969.116666666667
787,130.0,2017,,,,,False,True,,,38.40234,-120.52953000000001,True,Point Fire,,2017-10-09 01:10:00+00:00,f30518d1-83ef-440c-8058-d4189bfedab7,2018-01-09 13:33:00+00:00,2220.383333333333
788,130.0,2017,10.0,3.0,20.0,,False,True,2.0,,32.6001,-116.76997,True,Border Fire,220.0,2017-09-01 04:20:00+00:00,10a447c8-708f-44a3-8679-251500c761d6,2018-01-09 12:50:00+00:00,3128.5
789,130.0,2017,,,,,False,True,,,35.78286,-120.22646999999999,False,Olive Fire,,2017-05-02 14:32:00+00:00,87d7fb46-00f9-4bae-ba35-a7ef8e58a70e,2018-01-09 09:54:00+00:00,6043.366666666667
790,128.0,2017,,,,,False,True,,,40.69554,-122.0122,False,Oak Fire,,2017-07-01 00:48:00+00:00,2b043a7e-234c-43f7-852c-21fcb9ddc200,2018-01-09 11:16:00+00:00,4618.466666666666
791,126.0,2017,,,,,False,True,,,36.5355,-120.6585,False,Tumey Fire,,2017-04-29 17:15:00+00:00,d804eebf-71de-46de-90c2-cdf0694d27e3,2018-01-09 09:52:00+00:00,6112.616666666667
792,125.0,2017,,,,,False,True,,,37.62823,-120.30046000000002,False,Coronado Fire,,2017-08-13 16:23:00+00:00,8779fe43-665b-4643-a730-6344c44018c7,2018-01-09 12:40:00+00:00,3572.2833333333333
793,124.0,2017,,,,,False,True,,,37.90014,-120.36005,False,Twist Fire,,2017-07-30 16:28:00+00:00,1f8c73d1-2cb8-4e98-bd44-d6dccd601c7e,2018-01-09 12:14:00+00:00,3907.766666666667
794,122.0,2017,,,,,False,True,,,34.009026,-117.239099,False,Stewart Fire,,2017-08-04 14:25:00+00:00,58d62aeb-29f5-45f5-93ac-a657b0708149,2018-01-09 12:19:00+00:00,3789.9
795,120.0,2017,,,,,False,True,,,35.31886,-120.50886000000001,False,Margarita Fire,,2017-09-03 16:59:00+00:00,17cd878b-0d5d-49ff-b205-7e0203908f4c,2018-01-09 12:50:00+00:00,3067.85
